what is the capital of the state oklahoma ?	"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _state ( V0 ) , _const ( V0 , _stateid ( oklahoma ) ) ) )"
what is the capital of the state utah ?	"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _state ( V0 ) , _const ( V0 , _stateid ( utah ) ) ) )"
what is the capital of the state arizona ?	"_answer ( NV , ( _capital ( V0 ) , _loc ( V0 , NV ) , _state ( V0 ) , _const ( V0 , _stateid ( arizona ) ) ) )"
what is the largest city in texas ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) ) )"
what is the largest city in colorado ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) ) )"
what is the largest city in nebraska ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) ) ) )"
what is the largest city in ohio ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( ohio ) ) ) ) )"
what is the largest city in washington ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) ) ) )"
what is the largest city in montana ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) ) )"
what is the largest city in maryland ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( maryland ) ) ) ) )"
what is the largest city in michigan ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) ) ) )"
what is the largest city in tennessee ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) ) ) )"
what is the largest city in california ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) ) ) )"
what is the largest city in illinois ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) ) )"
what is the largest city in georgia ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) ) ) )"
what is the largest city in alabama ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alabama ) ) ) ) )"
what is the largest city in kansas ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) ) )"
what is the largest city in oregon ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oregon ) ) ) ) )"
what is the largest city in kentucky ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kentucky ) ) ) ) )"
what is the largest city in alaska ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alaska ) ) ) ) )"
what is the largest city in wyoming ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) ) )"
what is the largest city in delaware ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( delaware ) ) ) ) )"
what is the largest city in wisconsin ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) ) ) )"
what is the largest city in louisiana ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( louisiana ) ) ) ) )"
what is the largest city in pennsylvania ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) ) ) )"
what is the largest city in arkansas ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arkansas ) ) ) ) )"
what is the largest city in oklahoma ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oklahoma ) ) ) ) )"
what is the largest city in utah ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( utah ) ) ) ) )"
what is the largest city in arizona ?	"_answer ( NV , _largest ( V0 , ( _city ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) ) ) )"
how many states does texas border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( texas ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does colorado border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( colorado ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does nebraska border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( nebraska ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does ohio border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( ohio ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does washington border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( washington ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does montana border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( montana ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does maryland border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( maryland ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does michigan border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( michigan ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does tennessee border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( tennessee ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does california border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( california ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does illinois border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( illinois ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does georgia border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( georgia ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does alabama border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( alabama ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does kansas border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( kansas ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does oregon border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( oregon ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does kentucky border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( kentucky ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does alaska border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( alaska ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does wyoming border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( wyoming ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does delaware border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( delaware ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does wisconsin border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( wisconsin ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does louisiana border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( louisiana ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does pennsylvania border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( pennsylvania ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does arkansas border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( arkansas ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does oklahoma border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( oklahoma ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does utah border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( utah ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
how many states does arizona border ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _const ( NV , _stateid ( arizona ) ) , _next_to ( V0 , V1 ) ) , V2 ) )"
what is the number of neighboring states for texas ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) , V2 ) )"
what is the number of neighboring states for colorado ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) , V2 ) )"
what is the number of neighboring states for nebraska ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) ) , V2 ) )"
what is the number of neighboring states for ohio ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( ohio ) ) ) , V2 ) )"
what is the number of neighboring states for washington ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) ) , V2 ) )"
what is the number of neighboring states for montana ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) , V2 ) )"
what is the number of neighboring states for maryland ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( maryland ) ) ) , V2 ) )"
what is the number of neighboring states for michigan ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) ) , V2 ) )"
what is the number of neighboring states for tennessee ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) ) , V2 ) )"
what is the number of neighboring states for california ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) ) , V2 ) )"
what is the number of neighboring states for illinois ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) , V2 ) )"
what is the number of neighboring states for georgia ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) ) , V2 ) )"
what is the number of neighboring states for alabama ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( alabama ) ) ) , V2 ) )"
what is the number of neighboring states for kansas ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) , V2 ) )"
what is the number of neighboring states for oregon ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( oregon ) ) ) , V2 ) )"
what is the number of neighboring states for missouri ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( missouri ) ) ) , V2 ) )"
what is the number of neighboring states for alaska ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( alaska ) ) ) , V2 ) )"
what is the number of neighboring states for wyoming ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) , V2 ) )"
what is the number of neighboring states for delaware ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( delaware ) ) ) , V2 ) )"
what is the number of neighboring states for wisconsin ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) ) , V2 ) )"
what is the number of neighboring states for louisiana ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( louisiana ) ) ) , V2 ) )"
what is the number of neighboring states for pennsylvania ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) ) , V2 ) )"
what is the number of neighboring states for arkansas ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( arkansas ) ) ) , V2 ) )"
what is the number of neighboring states for oklahoma ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( oklahoma ) ) ) , V2 ) )"
what is the number of neighboring states for utah ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( utah ) ) ) , V2 ) )"
what is the number of neighboring states for arizona ?	"_answer ( NV , _count ( NV , ( _state ( V0 ) , _next_to ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) ) , V2 ) )"
what is the population of texas ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( texas ) ) ) )"
what is the population of colorado ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( colorado ) ) ) )"
what is the population of nebraska ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( nebraska ) ) ) )"
what is the population of ohio ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( ohio ) ) ) )"
what is the population of washington ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( washington ) ) ) )"
what is the population of maryland ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( maryland ) ) ) )"
what is the population of michigan ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( michigan ) ) ) )"
what is the population of tennessee ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( tennessee ) ) ) )"
what is the population of california ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( california ) ) ) )"
what is the population of illinois ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( illinois ) ) ) )"
what is the population of georgia ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( georgia ) ) ) )"
what is the population of alabama ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( alabama ) ) ) )"
what is the population of kansas ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( kansas ) ) ) )"
what is the population of oregon ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( oregon ) ) ) )"
what is the population of missouri ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( missouri ) ) ) )"
what is the population of kentucky ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( kentucky ) ) ) )"
what is the population of alaska ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( alaska ) ) ) )"
what is the population of wyoming ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( wyoming ) ) ) )"
what is the population of delaware ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( delaware ) ) ) )"
what is the population of wisconsin ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( wisconsin ) ) ) )"
what is the population of louisiana ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( louisiana ) ) ) )"
what is the population of pennsylvania ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( pennsylvania ) ) ) )"
what is the population of arkansas ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( arkansas ) ) ) )"
what is the population of oklahoma ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( oklahoma ) ) ) )"
what is the population of utah ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( utah ) ) ) )"
what is the population of arizona ?	"_answer ( NV , ( _population ( NV , V1 ) , _const ( V0 , _stateid ( arizona ) ) ) )"
how many rivers in colorado are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in nebraska are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in ohio are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( ohio ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in washington are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in montana are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in maryland are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( maryland ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in michigan are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in tennessee are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in california are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in illinois are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in georgia are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in alabama are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alabama ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in kansas are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in oregon are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oregon ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in missouri are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( missouri ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in kentucky are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kentucky ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in alaska are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alaska ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in wyoming are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in delaware are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( delaware ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in wisconsin are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in louisiana are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( louisiana ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in pennsylvania are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in arkansas are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arkansas ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in oklahoma are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oklahoma ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in utah are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( utah ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
how many rivers in arizona are longer than the red ?	"_answer ( NV , _count ( NV , ( _river ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) , _longer ( V1 , NV ) , _const ( V0 , _riverid ( red ) ) ) , V3 ) )"
what mountains are in texas ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( texas ) ) ) )"
what mountains are in colorado ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( colorado ) ) ) )"
what mountains are in nebraska ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( nebraska ) ) ) )"
what mountains are in ohio ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( ohio ) ) ) )"
what mountains are in washington ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( washington ) ) ) )"
what mountains are in montana ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( montana ) ) ) )"
what mountains are in maryland ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( maryland ) ) ) )"
what mountains are in michigan ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( michigan ) ) ) )"
what mountains are in tennessee ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( tennessee ) ) ) )"
what mountains are in california ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( california ) ) ) )"
what mountains are in illinois ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( illinois ) ) ) )"
what mountains are in georgia ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( georgia ) ) ) )"
what mountains are in alabama ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( alabama ) ) ) )"
what mountains are in kansas ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kansas ) ) ) )"
what mountains are in oregon ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oregon ) ) ) )"
what mountains are in missouri ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( missouri ) ) ) )"
what mountains are in kentucky ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( kentucky ) ) ) )"
what mountains are in wyoming ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wyoming ) ) ) )"
what mountains are in delaware ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( delaware ) ) ) )"
what mountains are in wisconsin ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( wisconsin ) ) ) )"
what mountains are in louisiana ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( louisiana ) ) ) )"
what mountains are in pennsylvania ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( pennsylvania ) ) ) )"
what mountains are in arkansas ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arkansas ) ) ) )"
what mountains are in oklahoma ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( oklahoma ) ) ) )"
what mountains are in utah ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( utah ) ) ) )"
what mountains are in arizona ?	"_answer ( NV , ( _mountain ( V0 ) , _loc ( V0 , NV ) , _const ( V0 , _stateid ( arizona ) ) ) )"
